row,col,northing_km,easting_km,fire_norm,animal_norm,danger,removed,residual,has_stationary,has_camera,covered_by_drone,covered_by_human
2,53,-59.36,83.77,0.5404606017632962,0.6732172042782346,1.213677806041531,-0.0,1.213677806041531,0,0,0,0
3,50,-54.36,68.77,0.5455821911359082,0.6687119262560188,1.214294117391927,0.012035109094008593,1.2022590082979185,0,0,0,0
3,51,-54.36,73.77,0.5129418748907199,0.6582748831833465,1.1712167580740664,0.029872105767634792,1.1413446523064317,0,0,0,0
3,52,-54.36,78.77,0.49700606588345486,0.651872174501764,1.148878240385219,0.04190721486164339,1.1069710255235756,0,0,0,0
3,53,-54.36,83.77,0.49159512132902095,0.6470736133284223,1.1386687346574433,0.029872105767634792,1.1087966288898086,0,0,0,0
3,54,-54.36,88.77,0.4470752607464443,0.645700707824188,1.0927759685706322,0.012035109094008593,1.0807408594766237,0,0,0,0
3,55,-54.36,93.77,0.42818332858298513,0.6374629596490795,1.0656462882320645,-0.0,1.0656462882320645,0,0,0,0
4,6,-49.36,-151.23,0.9757424691193107,0.17405490515383723,1.149797374273148,-0.0,1.149797374273148,0,0,0,0
4,7,-49.36,-146.23,0.9763148411581372,0.20674085606629777,1.183055697224435,-0.0,1.183055697224435,0,0,0,0
4,8,-49.36,-141.23,0.9784482821939487,0.24634495358058547,1.2247932357745341,-0.0,1.2247932357745341,0,0,0,0
4,44,-49.36,38.77,0.8334347571481596,0.7409718060372756,1.5744065631854354,0.017836996673626197,1.556569566511809,0,0,0,0
4,45,-49.36,43.77,0.8272420668746762,0.7249470923795114,1.5521891592541874,0.012035109094008593,1.540154050160179,0,0,0,0
4,46,-49.36,48.77,0.8259683949079668,0.7095334605504793,1.535501855458446,0.012035109094008593,1.5234667463644376,0,0,0,0
4,47,-49.36,53.77,0.8071768467045537,0.692011280142147,1.4991881268467007,0.017836996673626197,1.4813511301730744,0,0,0,0
4,48,-49.36,58.77,0.7253554809770173,0.671728124580127,1.3970836055571443,0.039475157828348185,1.3576084477287962,0,0,0,0
4,49,-49.36,63.77,0.6372045949723601,0.6525364738832802,1.2897410688556403,0.052703461509876356,1.237037607345764,0,0,0,0
4,50,-49.36,68.77,0.570857863681985,0.6357611904462677,1.2066190541282527,0.0988611511840482,1.1077579029442044,0,0,0,0
4,51,-49.36,73.77,0.5521975148148996,0.6221370760547881,1.1743345908696878,0.1836959005421157,0.9906386903275721,0,0,0,0
4,52,-49.36,78.77,0.5441279016135908,0.6122539691156682,1.156381870729259,0.2190116757097985,0.9373701950194605,0,0,0,0
4,53,-49.36,83.77,0.5187533694646866,0.6065771871039498,1.1253305565686365,0.16585890386848948,0.959471652700147,0,0,0,0
4,54,-49.36,88.77,0.4855824070698763,0.6051444014637637,1.0907268085336401,0.05938599335569998,1.0313408151779402,0,0,0,0
4,55,-49.36,93.77,0.48990023838445795,0.5999321070634708,1.0898323454479288,0.012035109094008593,1.0777972363539203,0,0,0,0
4,56,-49.36,98.77,0.5748985811707341,0.5878321093186569,1.162730690489391,-0.0,1.162730690489391,0,0,0,0
4,57,-49.36,103.77,0.5719550683026347,0.5781987196008487,1.1501537879034833,-0.0,1.1501537879034833,0,0,0,0
5,7,-44.36,-146.23,0.9750990144095074,0.20766543375342544,1.182764448162933,-0.0,1.182764448162933,0,0,0,0
5,40,-44.36,18.77,0.9326069494542257,0.8208406021075179,1.7534475515617436,1.7534475515617436,0.0,0,0,1,1
5,41,-44.36,23.77,0.944187432458405,0.7939649509044794,1.7381523833628845,1.7381523833628845,0.0,0,0,1,1
5,42,-44.36,28.77,0.8799117974848709,0.7670163181985904,1.6469281156834614,0.42405665054608427,1.222871465137377,0,0,1,1
5,43,-44.36,33.77,0.8143721271008698,0.7427547367737768,1.5571268638746467,0.1186988709561961,1.4384279929184507,0,0,0,1
5,44,-44.36,38.77,0.8169139375681482,0.7212958588789955,1.5382097964471437,0.09443780141878091,1.4437719950283627,0,0,0,0
5,45,-44.36,43.77,0.8313546780522509,0.7016930838803912,1.5330477619326421,0.05938599335569998,1.4736617685769422,0,0,0,0
5,46,-44.36,48.77,0.8539866474919087,0.6803980307531852,1.5343846782450938,0.07142110244970858,1.4629635757953852,0,0,0,0
5,47,-44.36,53.77,0.8160166121865069,0.6560556672177706,1.4720722794042775,0.1517499559207553,1.3203223234835222,0,0,0,0
5,48,-44.36,58.77,0.7561458707961597,0.633222527342832,1.3893683981389917,0.18518300614598257,1.2041853919930092,0,0,0,0
5,49,-44.36,63.77,0.6889802337847317,0.6129189234587714,1.3018991572435032,0.28129562028448113,1.020603536959022,0,0,0,0
5,50,-44.36,68.77,0.6100717760992223,0.5954552790965864,1.2055270551958086,0.2974578042383898,0.9080692509574189,0,0,0,0
5,51,-44.36,73.77,0.6027873024190848,0.5812844531316376,1.1840717555507223,0.8055737506952363,0.378498004855486,0,1,0,0
5,52,-44.36,78.77,0.612282313384545,0.5709421651929099,1.1832244785774548,0.8485012851916602,0.3347231933857946,0,1,0,0
5,53,-44.36,83.77,0.5737006317524893,0.5649441763883091,1.1386448081407985,0.6836959005421158,0.4549489075986827,0,1,0,0
5,54,-44.36,88.77,0.549075309081356,0.5634392093835145,1.1125145184648706,0.12430990718641571,0.9882046112784548,0,0,0,0
5,55,-44.36,93.77,0.5407487837768821,0.5587248954966477,1.0994736792735298,0.017836996673626197,1.0816366825999035,0,0,0,0
5,56,-44.36,98.77,0.5598158405070522,0.5468727635899009,1.106688604096953,-0.0,1.106688604096953,0,0,0,0
5,57,-44.36,103.77,0.5117134385903215,0.5414592167629045,1.053172655353226,-0.0,1.053172655353226,0,0,0,0
5,58,-44.36,108.77,0.3900081610028151,0.5444316382456185,0.9344397992484336,-0.0,0.9344397992484336,0,0,0,0
5,59,-44.36,113.77,0.4558124644202056,0.5484876197969631,1.0043000842171688,-0.0,1.0043000842171688,0,0,0,0
6,7,-39.36,-146.23,0.9821250917910238,0.22542106628711564,1.2075461580781395,-0.0,1.2075461580781395,0,0,0,0
6,36,-39.36,-1.23,0.6855285148795931,0.7977877741023008,1.4833162889818938,0.03922538520134469,1.4440909037805492,0,0,1,0
6,37,-39.36,3.77,0.7307879576312442,0.829060471133015,1.559848428764259,0.0958551486719446,1.4639932800923146,0,0,1,1
6,38,-39.36,8.77,0.800964341864498,0.8267307297033805,1.6276950715678784,0.2787928771477361,1.3489021944201423,0,0,1,1
6,39,-39.36,13.77,0.8931415626410881,0.8104015134263776,1.7035430760674657,0.6674314216229557,1.0361116544445101,0,0,1,1
6,40,-39.36,18.77,0.94050195952094,0.7880481335571882,1.7285500930781281,1.572729653099573,0.15582043997855521,0,0,1,1
6,41,-39.36,23.77,0.9197020483430667,0.7620300503429356,1.6817320986860023,1.4615712452530596,0.22016085343294267,0,0,1,1
6,42,-39.36,28.77,0.8403342279249006,0.7351715899093766,1.5755058178342773,0.41750452508567204,1.1580012927486054,0,0,1,1
6,43,-39.36,33.77,0.7643127125742104,0.7106366255186899,1.4749493380929004,0.17825223114206762,1.2966971069508328,0,0,0,1
6,44,-39.36,38.77,0.7733403943931547,0.6884596826223457,1.4618000770155004,0.5,0.9618000770155004,0,1,0,0
6,45,-39.36,43.77,0.7983635151122658,0.6662098350136871,1.4645733501259528,0.12430990718641571,1.340263442939537,0,0,0,0
6,46,-39.36,48.77,0.8463509150146917,0.6412733915127834,1.4876243065274752,0.1836959005421157,1.3039284059853595,0,0,0,0
6,47,-39.36,53.77,0.8387531568239013,0.6174016073306885,1.4561547641545898,0.7002940347699661,0.7558607293846237,0,1,0,0
6,48,-39.36,58.77,0.8194423876248463,0.5953801227808386,1.4148225104056849,0.47561489252209094,0.939207617883594,0,0,0,0
6,49,-39.36,63.77,0.7350111402848132,0.5752852264353691,1.3102963667201823,1.3102963667201823,0.0,1,1,0,0
6,50,-39.36,68.77,0.6496972265317019,0.5575415582427178,1.2072387847744197,0.546155350705594,0.6610834340688257,0,0,0,0
6,51,-39.36,73.77,0.683491417565694,0.5428355434106819,1.2263269609763758,0.9110717658668521,0.3152551951095237,0,1,0,0
6,52,-39.36,78.77,0.6959761384435255,0.5319442942018712,1.2279204326453965,0.8900502818737341,0.3378701507716624,0,1,0,0
6,53,-39.36,83.77,0.6374478633452099,0.5255722487499911,1.163020112095201,0.31344947712857935,0.8495706349666217,0,0,0,0
6,54,-39.36,88.77,0.6053401851239371,0.5239345710470894,1.1292747561710264,0.08925809912333477,1.0400166570476916,0,0,0,0
6,55,-39.36,93.77,0.5866256845440723,0.5191156996884421,1.1057413842325143,0.012035109094008593,1.0937062751385058,0,0,0,0
6,56,-39.36,98.77,0.5486096171200814,0.507682212770567,1.0562918298906485,-0.0,1.0562918298906485,0,0,0,0
6,57,-39.36,103.77,0.4756571234398611,0.5027618497425627,0.9784189731824238,-0.0,0.9784189731824238,0,0,0,0
6,58,-39.36,108.77,0.4352379715762925,0.506304353891837,0.9415423254681295,-0.0,0.9415423254681295,0,0,0,0
6,59,-39.36,113.77,0.5186779163792247,0.5149314138418667,1.0336093302210914,-0.0,1.0336093302210914,0,0,0,0
6,60,-39.36,118.77,0.7038666968877876,0.5212203735383965,1.225087070426184,-0.0,1.225087070426184,0,0,0,0
7,6,-34.36,-151.23,0.9760955523139195,0.22332414644278956,1.1994196987567092,-0.0,1.1994196987567092,0,0,0,0
7,7,-34.36,-146.23,0.9800793098843538,0.2590354923226461,1.2391148022069998,-0.0,1.2391148022069998,0,0,0,0
7,31,-34.36,-26.23,0.8668320260366515,0.8439570250344266,1.7107890510710781,0.4232098123908593,1.2875792386802187,0,0,1,1
7,32,-34.36,-21.23,0.7880714588464931,0.8546548259219904,1.6427262847684836,1.6427262847684836,0.0,0,0,1,1
7,33,-34.36,-16.23,0.7478596058394167,0.8500850978546836,1.5979447036941004,1.2009107119315705,0.39703399176252985,0,0,0,1
7,34,-34.36,-11.23,0.7496790074152346,0.8135659176870141,1.5632449251022487,0.254421701952449,1.3088232231497996,0,0,0,1
7,35,-34.36,-6.23,0.7330894580192402,0.7498335312140363,1.4829229892332765,0.09505998670295238,1.387863002530324,0,0,0,1
7,36,-34.36,-1.23,0.707521144318356,0.7086556264049145,1.4161767707232706,0.14723776912516268,1.268939001598108,0,0,1,1
7,37,-34.36,3.77,0.7729402848981148,0.7112923296408589,1.4842326145389737,0.24232933168614068,1.241903282852833,0,0,1,1
7,38,-34.36,8.77,0.8725629111417399,0.7304897826015775,1.6030526937433174,0.61065492346684,0.9923977702764774,0,0,1,1
7,39,-34.36,13.77,0.9473787301372014,0.7387483185943213,1.6861270487315227,1.6576475895489617,0.028479459182561007,0,0,1,1
7,40,-34.36,18.77,0.9498656868847773,0.7306054053949699,1.6804710922797472,1.6804710922797472,0.0,0,0,1,1
7,41,-34.36,23.77,0.8701616139371801,0.7119426707414933,1.5821042846786733,1.4195280436092634,0.16257624106940982,0,0,1,1
7,42,-34.36,28.77,0.7692507420302,0.689735697950262,1.4589864399804622,0.348412448161335,1.1105739918191273,0,0,1,1
7,43,-34.36,33.77,0.72176622900454,0.6679366140497442,1.3897028430542844,0.10709509579696092,1.2826077472573234,0,0,0,1
7,44,-34.36,38.77,0.7414417850869983,0.6484979019909197,1.3899396870779182,0.09443780141878091,1.2955018856591372,0,0,0,0
7,45,-34.36,43.77,0.7875910819051452,0.6261251018412756,1.4137161837464207,0.08925809912333477,1.324458084623086,0,0,0,0
7,46,-34.36,48.77,0.8101758321753445,0.6031832504531905,1.413359082628535,0.21901167570979846,1.1943474069187365,0,0,0,0
7,47,-34.36,53.77,0.7951638679219118,0.5813877948468841,1.376551662768796,0.8107534529906822,0.5657982097781137,0,1,0,0
7,48,-34.36,58.77,0.8038389749757386,0.5604679704761885,1.364306945451927,0.842376631466786,0.521930313985141,0,1,0,0
7,49,-34.36,63.77,0.7356694368672667,0.5405340600668914,1.276203496934158,0.5660961301446911,0.710107366789467,0,0,0,0
7,50,-34.36,68.77,0.760128820318571,0.5222531673131475,1.2823819876317186,0.9303732991484379,0.3520086884832807,0,1,0,0
7,51,-34.36,73.77,0.7844580807475591,0.5066964242774432,1.2911545050250024,0.4959364591366649,0.7952180458883376,0,0,0,0
7,52,-34.36,78.77,0.7078602169764439,0.4950121477903459,1.2028723647667898,0.7289729459500814,0.4738994188167084,0,1,0,0
7,53,-34.36,83.77,0.6635006921562526,0.48815999996661835,1.151660692122871,0.18369590054211568,0.9679647915807552,0,0,0,0
7,54,-34.36,88.77,0.6447392643505836,0.4863068393270174,1.131046103677601,0.04190721486164338,1.0891388888159577,0,0,0,0
7,55,-34.36,93.77,0.6229135057493941,0.4808070263053074,1.1037205320547014,-0.0,1.1037205320547014,0,0,0,0
7,56,-34.36,98.77,0.5664472012851302,0.47008850879339664,1.0365357100785269,-0.0,1.0365357100785269,0,0,0,0
7,57,-34.36,103.77,0.5308656949397788,0.46636619412308916,0.997231889062868,-0.0,0.997231889062868,0,0,0,0
7,58,-34.36,108.77,0.5557654781722832,0.4709221494889623,1.0266876276612455,-0.0,1.0266876276612455,0,0,0,0
7,59,-34.36,113.77,0.7233157858026897,0.48024447334282944,1.2035602591455192,-0.0,1.2035602591455192,0,0,0,0
7,60,-34.36,118.77,0.8324744995648192,0.4926072241639472,1.3250817237287664,-0.0,1.3250817237287664,0,0,0,0
8,5,-29.36,-156.23,0.9767850049571758,0.25627021670578437,1.2330552216629602,-0.0,1.2330552216629602,0,0,0,0
8,6,-29.36,-151.23,0.9648938469846824,0.2758792228495407,1.2407730698342232,-0.0,1.2407730698342232,0,0,0,0
8,7,-29.36,-146.23,0.9666526711069906,0.30358304719509865,1.2702357183020894,0.012035109094008593,1.2582006092080809,0,0,0,0
8,8,-29.36,-141.23,0.9721966631973813,0.33285386873401035,1.3050505319313916,0.029872105767634792,1.2751784261637569,0,0,0,0
8,9,-29.36,-136.23,0.9778453865039508,0.3616549427284914,1.3395003292324423,0.05731215450197438,1.282188174730468,0,0,0,0
8,10,-29.36,-131.23,0.9775007877507946,0.38927252486475794,1.3667733126155526,0.05270346150987632,1.3140698511056763,0,0,0,0
8,11,-29.36,-126.23,0.9681139139206478,0.4154795867826765,1.3835935007033244,0.03947515782834826,1.3441183428749761,0,0,0,0
8,12,-29.36,-121.23,0.9462792979421062,0.44017469209671267,1.3864539900388189,0.029872105767634792,1.356581884271184,0,0,0,0
8,13,-29.36,-116.23,0.9254228001400712,0.463269881761223,1.3886926819012941,0.029872105767634792,1.3588205761336594,0,0,0,0
8,14,-29.36,-111.23,0.9490109039945652,0.4847002107628695,1.4337111147574348,0.012035109094008593,1.4216760056634263,0,0,0,0
8,15,-29.36,-106.23,0.9850576919952003,0.5094209561473781,1.4944786481425785,0.050118138046083074,1.4443605100964954,0,0,1,0
8,16,-29.36,-101.23,0.9926512194178728,0.5445780206779228,1.5372292400957956,0.18141488881870382,1.355814351277092,0,0,1,0
8,17,-29.36,-96.23,0.996780716718511,0.5769703099165754,1.5737510266350863,0.5314148888187038,1.0423361378163825,0,0,1,0
8,18,-29.36,-91.23,0.9972151632757874,0.6071868285385669,1.6044019918143544,0.6530799562474888,0.9513220355668656,0,0,1,0
8,20,-29.36,-81.23,0.9613079515066688,0.6520088196276358,1.6133167711343046,0.5437611975247846,1.0695555736095201,0,0,1,1
8,21,-29.36,-76.23,0.9493504105266812,0.6712868010200437,1.620637211546725,0.5160257772730679,1.104611434273657,0,0,1,1
8,22,-29.36,-71.23,0.9445112850672094,0.6874923475969421,1.6320036326641514,0.4649922601796484,1.167011372484503,0,0,1,1
8,25,-29.36,-56.23,0.9894610236486439,0.7276452996175554,1.7171063232661994,0.4380233514195969,1.2790829718466026,0,0,0,1
8,26,-29.36,-51.23,0.9811367397436486,0.7411664484226307,1.7223031881662791,0.5912249609099064,1.1310782272563729,0,0,0,1
8,27,-29.36,-46.23,0.9702744017641877,0.75466808757938,1.7249424893435676,1.3531061962646975,0.3718362930788701,0,0,1,1
8,28,-29.36,-41.23,0.9740592738966166,0.7670419096270672,1.7411011835236838,1.391467629126898,0.3496335543967859,0,0,1,1
8,29,-29.36,-36.23,0.9526543118999807,0.7777916563135464,1.7304459682135271,0.6440776397940778,1.0863683284194492,0,0,1,1
8,30,-29.36,-31.23,0.9128829774225561,0.7867804590625107,1.699663436485067,0.5975163076467295,1.1021471288383373,0,0,1,1
8,31,-29.36,-26.23,0.8782459022645313,0.7916770736460733,1.6699229759106045,1.3433271927508634,0.326595783159741,0,0,1,1
8,32,-29.36,-21.23,0.8020536708325676,0.7879084989430424,1.58996216977561,1.58996216977561,0.0,0,0,1,1
8,33,-29.36,-16.23,0.763160725659501,0.7684800302978932,1.5316407559573944,0.44293908661044123,1.0887016693469531,0,0,0,1
8,34,-29.36,-11.23,0.7444729616025006,0.7270934597014966,1.4715664213039972,0.2546856690570509,1.2168807522469463,0,0,0,1
8,35,-29.36,-6.23,0.7406915239215759,0.6668976965246226,1.4075892204461984,0.1658589038684895,1.241730316577709,0,0,0,1
8,36,-29.36,-1.23,0.747585858079064,0.6039206786019825,1.3515065366810464,0.5764388519596256,0.7750676847214207,0,1,1,1
8,37,-29.36,3.77,0.8468980168580684,0.5990390215462204,1.4459370384042889,0.3835900831574093,1.0623469552468796,0,0,1,1
8,38,-29.36,8.77,0.9284932421867137,0.6411898517061871,1.569683093892901,1.4155460991148872,0.1541369947780138,0,0,1,1
8,39,-29.36,13.77,0.9682857513457268,0.6635172321438707,1.6318029834895975,1.5807828176992051,0.05102016579039237,0,0,1,1
8,40,-29.36,18.77,0.9135032061561585,0.6647844202908509,1.5782876264470094,1.5782876264470094,0.0,0,0,1,1
8,41,-29.36,23.77,0.7899643288265392,0.6532206130090689,1.4431849418356082,0.40240748329477655,1.0407774585408316,0,0,1,1
8,42,-29.36,28.77,0.727232334125006,0.6381116741385287,1.3653440082635346,0.15953684532377313,1.2058071629397615,0,0,1,1
8,43,-29.36,33.77,0.6957129269291596,0.6237293581937665,1.3194422851229262,0.03610532728202577,1.2833369578409004,0,0,0,1
8,44,-29.36,38.77,0.7335203552032759,0.6070406292206364,1.3405609844239121,0.017836996673626197,1.3227239877502859,0,0,0,0
8,45,-29.36,43.77,0.7590178919531713,0.5874627576062175,1.3464806495593886,0.04190721486164338,1.3045734346977453,0,0,0,0
8,46,-29.36,48.77,0.7289522518421815,0.5679913542332201,1.2969436060754016,0.1658589038684895,1.1310847022069122,0,0,0,0
8,47,-29.36,53.77,0.7347654172602094,0.5486664080898835,1.283431825350093,0.6596256823540985,0.6238061429959945,0,1,0,0
8,48,-29.36,58.77,0.7756272299958035,0.5289808993633157,1.3046081293591192,0.3284051064374779,0.9762030229216413,0,0,0,0
8,49,-29.36,63.77,0.822013624651845,0.5089431297444175,1.3309567543962624,0.392595523035715,0.9383612313605474,0,0,0,0
8,50,-29.36,68.77,0.8751280171033388,0.48957392301455754,1.3647019401178964,1.3158201741087727,0.04888176600912364,1,1,0,0
8,51,-29.36,73.77,0.7831105775413271,0.47260960526510803,1.255720182806435,0.35192717061984663,0.9037930121865885,0,0,0,0
8,52,-29.36,78.77,0.7097446680418813,0.4597608173204142,1.1695054853622955,0.17701336869629203,0.9924921166660035,0,0,0,0
8,53,-29.36,83.77,0.6960903219772968,0.4522981554340998,1.1483884774113966,0.05938599335569998,1.0890024840556967,0,0,0,0
8,54,-29.36,88.77,0.6784472107439655,0.4500810766016606,1.1285282873456262,0.012035109094008593,1.1164931782516176,0,0,0,0
8,55,-29.36,93.77,0.6619030174343827,0.44340446412522805,1.1053074815596107,-0.0,1.1053074815596107,0,0,0,0
8,56,-29.36,98.77,0.6340561929833349,0.4340074025386838,1.0680635955220188,0.012035109094008593,1.0560284864280103,0,0,0,0
8,57,-29.36,103.77,0.6356672236519745,0.4321876936880734,1.067854917340048,0.017836996673626197,1.0500179206664217,0,0,0,0
8,58,-29.36,108.77,0.7878044643081393,0.4382048556149413,1.2260093199230806,0.012035109094008593,1.213974210829072,0,0,0,0
8,59,-29.36,113.77,0.8906568298558752,0.4486204528210195,1.3392772826768948,-0.0,1.3392772826768948,0,0,0,0
8,60,-29.36,118.77,0.8568096492891097,0.4620669541062296,1.3188766033953394,-0.0,1.3188766033953394,0,0,0,0
8,61,-29.36,123.77,0.7507059361200622,0.47811952987758155,1.2288254659976436,-0.0,1.2288254659976436,0,0,0,0
9,5,-24.36,-156.23,0.9863030611233231,0.3150821297592928,1.301385190882616,-0.0,1.301385190882616,0,0,0,0
9,6,-24.36,-151.23,0.9719344651148514,0.33299564543717314,1.3049301105520246,0.024070218188017186,1.2808598923640073,0,0,0,0
9,7,-24.36,-146.23,0.9578610134391466,0.3542671694468729,1.3121281828860196,0.08925809912333477,1.222870083762685,0,0,0,0
9,8,-24.36,-141.23,0.9647558906379946,0.3764348093933586,1.3411907000313532,0.2111359492764553,1.130054750754898,0,0,0,0
9,9,-24.36,-136.23,0.9813866896938759,0.398649937775741,1.3800366274696168,0.27962080756476343,1.1004158199048533,0,0,0,0
9,10,-24.36,-131.23,0.9838494706718623,0.4206392946135788,1.4044887652854412,0.3108095078725463,1.0936792574128948,0,0,0,0
9,11,-24.36,-126.23,0.9762469808822922,0.44217152412708605,1.4184185050093783,0.20925322433400018,1.209165280675378,0,0,0,0
9,12,-24.36,-121.23,0.9201727939779591,0.4629911961444321,1.3831639901223913,0.2111359492764554,1.172028040845936,0,0,0,0
9,13,-24.36,-116.23,0.8820086592085835,0.48284358525980836,1.364852244468392,0.17166079144810711,1.1931914530202847,0,0,0,0
9,14,-24.36,-111.23,0.8819722199365374,0.5014907348212386,1.3834629547577761,0.07142110244970858,1.3120418523080675,0,0,0,0
9,15,-24.36,-106.23,0.9215151127102438,0.5219538014567895,1.4434689141670334,0.06949460813073775,1.3739743060362957,0,0,1,0
9,16,-24.36,-101.23,0.9651028205271653,0.5532841543894095,1.5183869749165748,0.22928310732049761,1.289103867596077,0,0,1,0
9,17,-24.36,-96.23,0.981171022271085,0.5834573045337046,1.5646283268047896,0.8290064284194311,0.7356218983853585,0,0,1,0
9,18,-24.36,-91.23,0.9935414927172983,0.6106577758756372,1.6041992685929354,1.2077361779377958,0.3964630906551396,0,0,1,0
9,19,-24.36,-86.23,0.982513618166837,0.6321480095744336,1.6146616277412706,1.3865040300504516,0.228157597690819,0,0,1,1
9,20,-24.36,-81.23,0.962091468540974,0.6510196033497277,1.6131110718907018,1.468158710158059,0.1449523617326427,0,0,1,1
9,21,-24.36,-76.23,0.9476188942055195,0.667619094191369,1.6152379883968884,1.6152379883968884,0.0,0,0,1,1
9,22,-24.36,-71.23,0.9327591210217272,0.6818581414566041,1.6146172624783313,1.6146172624783313,0.0,0,0,1,1
